Archetype,House number,CAH Type,Operation,Solar,Grid Import,Total Cost
Semi-detached,1,H2,safe_unidirectional,worst,2332.541179,614.881683
Semi-detached,1,H2,safe_unidirectional,best,2106.773879,538.139323
Semi-detached,1,H2,hybrid_bidirectional,worst,1852.418109,208.951115
Semi-detached,1,H2,hybrid_bidirectional,best,1405.142397,152.303951
Semi-detached,1,H3,safe_unidirectional,worst,1974.095364,589.790476
Semi-detached,1,H3,safe_unidirectional,best,1753.089923,513.381446
Semi-detached,1,H3,hybrid_bidirectional,worst,1309.180558,206.72351
Semi-detached,1,H3,hybrid_bidirectional,best,846.315141,122.398206
Semi-detached,1,H1,safe_unidirectional,worst,2743.016751,616.425238
Semi-detached,1,H1,safe_unidirectional,best,2525.363983,542.126673
Semi-detached,1,H1,hybrid_bidirectional,worst,2616.872048,323.270062
Semi-detached,1,H1,hybrid_bidirectional,best,2267.490272,261.808466
Semi-detached,1,H2,safe_unidirectional,worst,2219.894559,579.806685
Semi-detached,1,H2,safe_unidirectional,best,1999.304575,505.302514
Semi-detached,1,H2,hybrid_bidirectional,worst,1765.800678,194.346677
Semi-detached,1,H2,hybrid_bidirectional,best,1332.842,143.395126
Semi-detached,1,H3,safe_unidirectional,worst,1862.981556,554.822775
Semi-detached,1,H3,safe_unidirectional,best,1649.298311,480.802076
Semi-detached,1,H3,hybrid_bidirectional,worst,1196.007919,196.695533
Semi-detached,1,H3,hybrid_bidirectional,best,727.57082,112.628414
Semi-detached,1,H1,safe_unidirectional,worst,2692.462947,604.544574
Semi-detached,1,H1,safe_unidirectional,best,2487.929675,534.792601
Semi-detached,1,H1,hybrid_bidirectional,worst,2534.483964,322.290176
Semi-detached,1,H1,hybrid_bidirectional,best,2201.843563,258.764927
Semi-detached,1,H2,safe_unidirectional,worst,2167.592323,567.80363
Semi-detached,1,H2,safe_unidirectional,best,1961.553132,497.946243
Semi-detached,1,H2,hybrid_bidirectional,worst,1685.929911,190.594354
Semi-detached,1,H2,hybrid_bidirectional,best,1277.849558,141.534791
Semi-detached,1,H3,safe_unidirectional,worst,1811.549558,542.880637
Semi-detached,1,H3,safe_unidirectional,best,1610.016459,473.338676
Semi-detached,1,H3,hybrid_bidirectional,worst,1179.974015,180.779915
Semi-detached,1,H3,hybrid_bidirectional,best,728.961621,106.458537
Semi-detached,1,H1,safe_unidirectional,worst,2826.936219,646.596049
Semi-detached,1,H1,safe_unidirectional,best,2618.530632,575.763817
Semi-detached,1,H1,hybrid_bidirectional,worst,2677.319959,332.813879
Semi-detached,1,H1,hybrid_bidirectional,best,2336.381559,271.366072
Semi-detached,1,H2,safe_unidirectional,worst,2302.295099,609.87117
Semi-detached,1,H2,safe_unidirectional,best,2093.083964,538.98255
Semi-detached,1,H2,hybrid_bidirectional,worst,1815.463184,193.449264
Semi-detached,1,H2,hybrid_bidirectional,best,1343.669699,141.446498
Semi-detached,1,H3,safe_unidirectional,worst,1947.15684,585.011492
Semi-detached,1,H3,safe_unidirectional,best,1743.159952,514.487869
Semi-detached,1,H3,hybrid_bidirectional,worst,1252.409864,207.196836
Semi-detached,1,H3,hybrid_bidirectional,best,744.423689,110.115734
Semi-detached,1,H1,safe_unidirectional,worst,2827.961983,645.02826
Semi-detached,1,H1,safe_unidirectional,best,2618.939123,573.778765
Semi-detached,1,H1,hybrid_bidirectional,worst,2679.673775,335.476753
Semi-detached,1,H1,hybrid_bidirectional,best,2341.622395,273.565805
Semi-detached,1,H2,safe_unidirectional,worst,2303.129699,608.29
Semi-detached,1,H2,safe_unidirectional,best,2092.109748,536.900709
Semi-detached,1,H2,hybrid_bidirectional,worst,1815.723255,203.446631
Semi-detached,1,H2,hybrid_bidirectional,best,1363.059564,153.081818
Semi-detached,1,H3,safe_unidirectional,worst,1945.67206,583.267965
Semi-detached,1,H3,safe_unidirectional,best,1740.049682,512.256505
Semi-detached,1,H3,hybrid_bidirectional,worst,1262.098138,214.150696
Semi-detached,1,H3,hybrid_bidirectional,best,831.119539,138.164783
Semi-detached,1,H1,safe_unidirectional,worst,2889.251539,663.042968
Semi-detached,1,H1,safe_unidirectional,best,2655.124936,582.888011
Semi-detached,1,H1,hybrid_bidirectional,worst,2771.343425,344.204485
Semi-detached,1,H1,hybrid_bidirectional,best,2397.229946,272.694008
Semi-detached,1,H2,safe_unidirectional,worst,2365.764639,626.398885
Semi-detached,1,H2,safe_unidirectional,best,2128.616095,546.032393
Semi-detached,1,H2,hybrid_bidirectional,worst,1889.341152,202.017829
Semi-detached,1,H2,hybrid_bidirectional,best,1374.145671,142.857932
Semi-detached,1,H3,safe_unidirectional,worst,2008.53703,601.392953
Semi-detached,1,H3,safe_unidirectional,best,1778.205035,521.503618
Semi-detached,1,H3,hybrid_bidirectional,worst,1293.983614,202.564471
Semi-detached,1,H3,hybrid_bidirectional,best,794.066129,116.690129
Semi-detached,1,H1,safe_unidirectional,worst,2834.722067,645.974337
Semi-detached,1,H1,safe_unidirectional,best,2608.618403,569.174038
Semi-detached,1,H1,hybrid_bidirectional,worst,2685.936391,333.099043
Semi-detached,1,H1,hybrid_bidirectional,best,2327.016448,263.593537
Semi-detached,1,H2,safe_unidirectional,worst,2310.425991,609.273612
Semi-detached,1,H2,safe_unidirectional,best,2084.615755,532.493852
Semi-detached,1,H2,hybrid_bidirectional,worst,1836.500721,194.884154
Semi-detached,1,H2,hybrid_bidirectional,best,1388.610993,139.907236
Semi-detached,1,H3,safe_unidirectional,worst,1954.928784,584.388808
Semi-detached,1,H3,safe_unidirectional,best,1734.426772,507.980624
Semi-detached,1,H3,hybrid_bidirectional,worst,1260.63834,216.928014
Semi-detached,1,H3,hybrid_bidirectional,best,798.950804,124.515606
Semi-detached,1,H1,safe_unidirectional,worst,2616.210783,585.043545
Semi-detached,1,H1,safe_unidirectional,best,2420.549992,518.768915
Semi-detached,1,H1,hybrid_bidirectional,worst,2465.614884,308.307342
Semi-detached,1,H1,hybrid_bidirectional,best,2141.303244,247.719027
Semi-detached,1,H2,safe_unidirectional,worst,2093.540783,548.456645
Semi-detached,1,H2,safe_unidirectional,best,1896.543771,482.08848
Semi-detached,1,H2,hybrid_bidirectional,worst,1622.567282,178.204016
Semi-detached,1,H2,hybrid_bidirectional,best,1208.539824,129.360133
Semi-detached,1,H3,safe_unidirectional,worst,1738.094716,523.57542
Semi-detached,1,H3,safe_unidirectional,best,1546.47153,457.583423
Semi-detached,1,H3,hybrid_bidirectional,worst,1106.797104,180.154495
Semi-detached,1,H3,hybrid_bidirectional,best,688.067656,102.573458
Semi-detached,1,H1,safe_unidirectional,worst,2838.344351,646.906244
Semi-detached,1,H1,safe_unidirectional,best,2613.767107,570.486702
Semi-detached,1,H1,hybrid_bidirectional,worst,2707.826308,323.9918
Semi-detached,1,H1,hybrid_bidirectional,best,2354.107503,260.605464
Semi-detached,1,H2,safe_unidirectional,worst,2313.188579,610.14534
Semi-detached,1,H2,safe_unidirectional,best,2087.986579,533.682065
Semi-detached,1,H2,hybrid_bidirectional,worst,1853.835591,197.819991
Semi-detached,1,H2,hybrid_bidirectional,best,1407.695317,146.40993
Semi-detached,1,H3,safe_unidirectional,worst,1955.552728,585.110831
Semi-detached,1,H3,safe_unidirectional,best,1735.166236,508.984641
Semi-detached,1,H3,hybrid_bidirectional,worst,1263.109193,205.089998
Semi-detached,1,H3,hybrid_bidirectional,best,820.694829,122.846094
Semi-detached,1,H1,safe_unidirectional,worst,2767.778855,624.409859
Semi-detached,1,H1,safe_unidirectional,best,2573.887532,558.994811
Semi-detached,1,H1,hybrid_bidirectional,worst,2631.649826,324.255887
Semi-detached,1,H1,hybrid_bidirectional,best,2286.925983,262.779461
Semi-detached,1,H2,safe_unidirectional,worst,2246.679079,587.932874
Semi-detached,1,H2,safe_unidirectional,best,2053.29546,522.553366
Semi-detached,1,H2,hybrid_bidirectional,worst,1767.557708,190.978937
Semi-detached,1,H2,hybrid_bidirectional,best,1331.873255,139.910091
Semi-detached,1,H3,safe_unidirectional,worst,1889.420702,562.924788
Semi-detached,1,H3,safe_unidirectional,best,1701.034352,497.895088
Semi-detached,1,H3,hybrid_bidirectional,worst,1239.501017,202.334625
Semi-detached,1,H3,hybrid_bidirectional,best,765.604441,115.070494
Semi-detached,1,H1,safe_unidirectional,worst,2808.719491,638.698219
Semi-detached,1,H1,safe_unidirectional,best,2614.09136,571.969628
Semi-detached,1,H1,hybrid_bidirectional,worst,2689.81688,339.128749
Semi-detached,1,H1,hybrid_bidirectional,best,2365.621647,277.659083
Semi-detached,1,H2,safe_unidirectional,worst,2286.367668,602.133592
Semi-detached,1,H2,safe_unidirectional,best,2090.696092,535.331959
Semi-detached,1,H2,hybrid_bidirectional,worst,1823.919607,201.726218
Semi-detached,1,H2,hybrid_bidirectional,best,1403.655928,149.98132
Semi-detached,1,H3,safe_unidirectional,worst,1929.839644,577.17663
Semi-detached,1,H3,safe_unidirectional,best,1737.609718,510.615913
Semi-detached,1,H3,hybrid_bidirectional,worst,1283.36851,208.156824
Semi-detached,1,H3,hybrid_bidirectional,best,830.669195,122.575229
Semi-detached,1,H1,safe_unidirectional,worst,2809.852455,639.530694
Semi-detached,1,H1,safe_unidirectional,best,2591.120819,565.761811
Semi-detached,1,H1,hybrid_bidirectional,worst,2684.716539,348.085594
Semi-detached,1,H1,hybrid_bidirectional,best,2330.985495,281.164896
Semi-detached,1,H2,safe_unidirectional,worst,2285.502923,602.826227
Semi-detached,1,H2,safe_unidirectional,best,2067.118112,529.081622
Semi-detached,1,H2,hybrid_bidirectional,worst,1851.815931,206.185602
Semi-detached,1,H2,hybrid_bidirectional,best,1423.315423,153.590942
Semi-detached,1,H3,safe_unidirectional,worst,1927.385952,577.758039
Semi-detached,1,H3,safe_unidirectional,best,1715.2359,504.449867
Semi-detached,1,H3,hybrid_bidirectional,worst,1269.4706,227.114699
Semi-detached,1,H3,hybrid_bidirectional,best,800.636291,127.139525
Semi-detached,1,H1,safe_unidirectional,worst,2810.731511,641.214007
Semi-detached,1,H1,safe_unidirectional,best,2592.806496,567.542758
Semi-detached,1,H1,hybrid_bidirectional,worst,2679.78603,343.722094
Semi-detached,1,H1,hybrid_bidirectional,best,2313.907602,270.150773
Semi-detached,1,H2,safe_unidirectional,worst,2287.116155,604.560932
Semi-detached,1,H2,safe_unidirectional,best,2069.473956,530.90948
Semi-detached,1,H2,hybrid_bidirectional,worst,1819.10829,209.614097
Semi-detached,1,H2,hybrid_bidirectional,best,1365.688553,151.956147
Semi-detached,1,H3,safe_unidirectional,worst,1931.152472,579.643474
Semi-detached,1,H3,safe_unidirectional,best,1718.652527,506.35198
Semi-detached,1,H3,hybrid_bidirectional,worst,1292.4676,220.340781
Semi-detached,1,H3,hybrid_bidirectional,best,802.094992,120.674865
Semi-detached,1,H1,safe_unidirectional,worst,2809.766203,642.803195
Semi-detached,1,H1,safe_unidirectional,best,2594.313343,570.005276
Semi-detached,1,H1,hybrid_bidirectional,worst,2691.072955,337.820731
Semi-detached,1,H1,hybrid_bidirectional,best,2331.25392,273.239811
Semi-detached,1,H2,safe_unidirectional,worst,2290.679647,606.467136
Semi-detached,1,H2,safe_unidirectional,best,2076.663315,533.769774
Semi-detached,1,H2,hybrid_bidirectional,worst,1819.541699,196.363186
Semi-detached,1,H2,hybrid_bidirectional,best,1391.565787,142.502671
Semi-detached,1,H3,safe_unidirectional,worst,1931.841244,581.348447
Semi-detached,1,H3,safe_unidirectional,best,1723.180963,509.026009
Semi-detached,1,H3,hybrid_bidirectional,worst,1294.874085,213.10302
Semi-detached,1,H3,hybrid_bidirectional,best,831.951355,129.735426
Semi-detached,1,H1,safe_unidirectional,worst,2892.925183,664.555704
Semi-detached,1,H1,safe_unidirectional,best,2646.220519,579.899533
Semi-detached,1,H1,hybrid_bidirectional,worst,2741.242048,347.237624
Semi-detached,1,H1,hybrid_bidirectional,best,2381.090175,273.880481
Semi-detached,1,H2,safe_unidirectional,worst,2370.699999,627.999941
Semi-detached,1,H2,safe_unidirectional,best,2121.297571,543.154927
Semi-detached,1,H2,hybrid_bidirectional,worst,1875.233019,204.934513
Semi-detached,1,H2,hybrid_bidirectional,best,1414.383528,149.066063
Semi-detached,1,H3,safe_unidirectional,worst,2012.980898,602.959604
Semi-detached,1,H3,safe_unidirectional,best,1770.108582,518.571698
Semi-detached,1,H3,hybrid_bidirectional,worst,1294.122926,215.654606
Semi-detached,1,H3,hybrid_bidirectional,best,810.698453,124.064258
Semi-detached,1,H1,safe_unidirectional,worst,2906.261371,668.878882
Semi-detached,1,H1,safe_unidirectional,best,2695.732511,597.152282
Semi-detached,1,H1,hybrid_bidirectional,worst,2769.488918,344.368993
Semi-detached,1,H1,hybrid_bidirectional,best,2417.835575,278.575178
Semi-detached,1,H2,safe_unidirectional,worst,2384.233431,632.336926
Semi-detached,1,H2,safe_unidirectional,best,2173.864987,560.621555
Semi-detached,1,H2,hybrid_bidirectional,worst,1898.549106,215.798417
Semi-detached,1,H2,hybrid_bidirectional,best,1449.983189,158.612815
Semi-detached,1,H3,safe_unidirectional,worst,2027.319316,607.352938
Semi-detached,1,H3,safe_unidirectional,best,1821.015407,535.922084
Semi-detached,1,H3,hybrid_bidirectional,worst,1331.205843,230.697052
Semi-detached,1,H3,hybrid_bidirectional,best,877.254506,147.31867
Semi-detached,1,H1,safe_unidirectional,worst,2712.298331,611.4676
Semi-detached,1,H1,safe_unidirectional,best,2488.707123,535.45393
Semi-detached,1,H1,hybrid_bidirectional,worst,2559.945247,333.419888
Semi-detached,1,H1,hybrid_bidirectional,best,2223.669463,263.162361
Semi-detached,1,H2,safe_unidirectional,worst,2190.311719,574.928538
Semi-detached,1,H2,safe_unidirectional,best,1966.032175,498.866684
Semi-detached,1,H2,hybrid_bidirectional,worst,1712.778756,187.618664
Semi-detached,1,H2,hybrid_bidirectional,best,1302.028336,139.003495
Semi-detached,1,H3,safe_unidirectional,worst,1832.792612,549.9022
Semi-detached,1,H3,safe_unidirectional,best,1613.962042,474.221774
Semi-detached,1,H3,hybrid_bidirectional,worst,1190.689271,196.827577
Semi-detached,1,H3,hybrid_bidirectional,best,762.3925,119.397016
Semi-detached,1,H1,safe_unidirectional,worst,2858.347659,651.754733
Semi-detached,1,H1,safe_unidirectional,best,2650.790119,581.729683
Semi-detached,1,H1,hybrid_bidirectional,worst,2719.183936,350.153752
Semi-detached,1,H1,hybrid_bidirectional,best,2370.498318,283.799975
Semi-detached,1,H2,safe_unidirectional,worst,2334.737163,615.101998
Semi-detached,1,H2,safe_unidirectional,best,2128.667731,545.181116
Semi-detached,1,H2,hybrid_bidirectional,worst,1890.899477,211.600041
Semi-detached,1,H2,hybrid_bidirectional,best,1465.374714,155.528679
Semi-detached,1,H3,safe_unidirectional,worst,1979.256172,590.218329
Semi-detached,1,H3,safe_unidirectional,best,1778.184416,520.647284
Semi-detached,1,H3,hybrid_bidirectional,worst,1364.513886,233.348596
Semi-detached,1,H3,hybrid_bidirectional,best,902.234276,148.709456
Semi-detached,1,H1,safe_unidirectional,worst,2731.830051,612.907808
Semi-detached,1,H1,safe_unidirectional,best,2534.109796,546.091045
Semi-detached,1,H1,hybrid_bidirectional,worst,2600.427568,322.938826
Semi-detached,1,H1,hybrid_bidirectional,best,2267.323933,263.699353
Semi-detached,1,H2,safe_unidirectional,worst,2207.463264,576.202133
Semi-detached,1,H2,safe_unidirectional,best,2010.092216,509.409814
Semi-detached,1,H2,hybrid_bidirectional,worst,1748.417707,193.549977
Semi-detached,1,H2,hybrid_bidirectional,best,1281.443306,139.192678
Semi-detached,1,H3,safe_unidirectional,worst,1850.04698,551.182993
Semi-detached,1,H3,safe_unidirectional,best,1659.316547,484.855518
Semi-detached,1,H3,hybrid_bidirectional,worst,1240.184749,206.211969
Semi-detached,1,H3,hybrid_bidirectional,best,795.542123,120.269445
Semi-detached,1,H1,safe_unidirectional,worst,2728.872047,613.115558
Semi-detached,1,H1,safe_unidirectional,best,2525.354899,544.454465
Semi-detached,1,H1,hybrid_bidirectional,worst,2576.560811,331.515974
Semi-detached,1,H1,hybrid_bidirectional,best,2266.489315,269.512879
Semi-detached,1,H2,safe_unidirectional,worst,2204.944791,576.44065
Semi-detached,1,H2,safe_unidirectional,best,2001.575779,507.789927
Semi-detached,1,H2,hybrid_bidirectional,worst,1767.441515,190.695434
Semi-detached,1,H2,hybrid_bidirectional,best,1364.327802,143.600143
Semi-detached,1,H3,safe_unidirectional,worst,1848.151952,551.465151
Semi-detached,1,H3,safe_unidirectional,best,1650.527327,483.216535
Semi-detached,1,H3,hybrid_bidirectional,worst,1221.840633,200.620995
Semi-detached,1,H3,hybrid_bidirectional,best,798.900903,116.326724
Semi-detached,1,H1,safe_unidirectional,worst,2913.476811,673.059301
Semi-detached,1,H1,safe_unidirectional,best,2698.077339,599.706305
Semi-detached,1,H1,hybrid_bidirectional,worst,2750.150142,353.487002
Semi-detached,1,H1,hybrid_bidirectional,best,2391.703567,286.612891
Semi-detached,1,H2,safe_unidirectional,worst,2389.694371,636.39453
Semi-detached,1,H2,safe_unidirectional,best,2172.546643,562.919156
Semi-detached,1,H2,hybrid_bidirectional,worst,1880.491281,217.279433
Semi-detached,1,H2,hybrid_bidirectional,best,1433.781135,163.112132
Semi-detached,1,H3,safe_unidirectional,worst,2034.215106,611.510982
Semi-detached,1,H3,safe_unidirectional,best,1823.159227,538.462037
Semi-detached,1,H3,hybrid_bidirectional,worst,1311.403711,220.730029
Semi-detached,1,H3,hybrid_bidirectional,best,821.166977,129.634403
Semi-detached,1,H1,safe_unidirectional,worst,2872.193747,658.157901
Semi-detached,1,H1,safe_unidirectional,best,2650.096539,582.122711
Semi-detached,1,H1,hybrid_bidirectional,worst,2729.715254,351.9929
Semi-detached,1,H1,hybrid_bidirectional,best,2350.083102,280.05028
Semi-detached,1,H2,safe_unidirectional,worst,2347.366251,621.419976
Semi-detached,1,H2,safe_unidirectional,best,2123.570352,545.265878
Semi-detached,1,H2,hybrid_bidirectional,worst,1874.721203,209.165264
Semi-detached,1,H2,hybrid_bidirectional,best,1381.875918,151.671952
Semi-detached,1,H3,safe_unidirectional,worst,1991.118184,596.482612
Semi-detached,1,H3,safe_unidirectional,best,1772.445024,520.687105
Semi-detached,1,H3,hybrid_bidirectional,worst,1317.66456,209.401937
Semi-detached,1,H3,hybrid_bidirectional,best,827.245797,122.562417
Semi-detached,1,H1,safe_unidirectional,worst,2896.167035,667.690764
Semi-detached,1,H1,safe_unidirectional,best,2659.0991,586.494523
Semi-detached,1,H1,hybrid_bidirectional,worst,2773.635768,351.442011
Semi-detached,1,H1,hybrid_bidirectional,best,2392.0952,276.376968
Semi-detached,1,H2,safe_unidirectional,worst,2374.582244,631.179828
Semi-detached,1,H2,safe_unidirectional,best,2135.399708,549.835565
Semi-detached,1,H2,hybrid_bidirectional,worst,1927.717563,213.301608
Semi-detached,1,H2,hybrid_bidirectional,best,1440.645189,157.629356
Semi-detached,1,H3,safe_unidirectional,worst,2016.6582,606.125145
Semi-detached,1,H3,safe_unidirectional,best,1783.133331,525.176919
Semi-detached,1,H3,hybrid_bidirectional,worst,1313.16533,224.936553
Semi-detached,1,H3,hybrid_bidirectional,best,832.439549,131.36859
Semi-detached,1,H1,safe_unidirectional,worst,2891.918283,664.705478
Semi-detached,1,H1,safe_unidirectional,best,2682.687812,593.715819
Semi-detached,1,H1,hybrid_bidirectional,worst,2767.700992,350.503722
Semi-detached,1,H1,hybrid_bidirectional,best,2417.409963,285.398637
Semi-detached,1,H2,safe_unidirectional,worst,2369.706815,628.150675
Semi-detached,1,H2,safe_unidirectional,best,2158.738324,557.039355
Semi-detached,1,H2,hybrid_bidirectional,worst,1910.49923,216.082001
Semi-detached,1,H2,hybrid_bidirectional,best,1449.719628,162.39685
Semi-detached,1,H3,safe_unidirectional,worst,2011.410436,603.069928
Semi-detached,1,H3,safe_unidirectional,best,1807.037756,532.420316
Semi-detached,1,H3,hybrid_bidirectional,worst,1331.276171,220.853411
Semi-detached,1,H3,hybrid_bidirectional,best,846.394049,131.84772
Semi-detached,1,H1,safe_unidirectional,worst,2833.731059,650.279166
Semi-detached,1,H1,safe_unidirectional,best,2603.172668,571.573178
Semi-detached,1,H1,hybrid_bidirectional,worst,2692.226942,343.869494
Semi-detached,1,H1,hybrid_bidirectional,best,2320.527896,269.975164
Semi-detached,1,H2,safe_unidirectional,worst,2311.194707,613.701621
Semi-detached,1,H2,safe_unidirectional,best,2079.77502,534.935343
Semi-detached,1,H2,hybrid_bidirectional,worst,1864.157578,212.69907
Semi-detached,1,H2,hybrid_bidirectional,best,1404.627062,152.628323
Semi-detached,1,H3,safe_unidirectional,worst,1953.81215,588.684842
Semi-detached,1,H3,safe_unidirectional,best,1728.49116,510.345473
Semi-detached,1,H3,hybrid_bidirectional,worst,1276.349939,210.477588
Semi-detached,1,H3,hybrid_bidirectional,best,784.652496,113.396303
Semi-detached,1,H1,safe_unidirectional,worst,2879.993987,663.272364
Semi-detached,1,H1,safe_unidirectional,best,2679.198636,594.656601
Semi-detached,1,H1,hybrid_bidirectional,worst,2750.020536,342.724193
Semi-detached,1,H1,hybrid_bidirectional,best,2412.021152,282.044006
Semi-detached,1,H2,safe_unidirectional,worst,2357.356956,626.687772
Semi-detached,1,H2,safe_unidirectional,best,2154.0794,557.898254
Semi-detached,1,H2,hybrid_bidirectional,worst,1880.500134,206.003643
Semi-detached,1,H2,hybrid_bidirectional,best,1414.088485,154.76202
Semi-detached,1,H3,safe_unidirectional,worst,2000.960556,601.740024
Semi-detached,1,H3,safe_unidirectional,best,1803.3572,533.3477
Semi-detached,1,H3,hybrid_bidirectional,worst,1293.907071,218.315167
Semi-detached,1,H3,hybrid_bidirectional,best,859.498908,140.492147
Semi-detached,1,H1,safe_unidirectional,worst,2829.887559,636.973222
Semi-detached,1,H1,safe_unidirectional,best,2630.193324,570.232472
Semi-detached,1,H1,hybrid_bidirectional,worst,2708.48611,336.210901
Semi-detached,1,H1,hybrid_bidirectional,best,2377.235722,272.885446
Semi-detached,1,H2,safe_unidirectional,worst,2305.020807,600.23255
Semi-detached,1,H2,safe_unidirectional,best,2109.202867,533.76314
Semi-detached,1,H2,hybrid_bidirectional,worst,1838.587575,198.512768
Semi-detached,1,H2,hybrid_bidirectional,best,1454.199949,150.63336
Semi-detached,1,H3,safe_unidirectional,worst,1948.623096,575.28471
Semi-detached,1,H3,safe_unidirectional,best,1757.187542,509.122067
Semi-detached,1,H3,hybrid_bidirectional,worst,1280.98894,221.506047
Semi-detached,1,H3,hybrid_bidirectional,best,815.231903,133.831805
Semi-detached,1,H1,safe_unidirectional,worst,2816.366771,633.989661
Semi-detached,1,H1,safe_unidirectional,best,2601.009751,561.135381
Semi-detached,1,H1,hybrid_bidirectional,worst,2679.303818,338.491063
Semi-detached,1,H1,hybrid_bidirectional,best,2339.490902,272.906872
Semi-detached,1,H2,safe_unidirectional,worst,2291.597535,597.255814
Semi-detached,1,H2,safe_unidirectional,best,2078.475124,524.557958
Semi-detached,1,H2,hybrid_bidirectional,worst,1819.824272,201.113196
Semi-detached,1,H2,hybrid_bidirectional,best,1399.699856,152.039592
Semi-detached,1,H3,safe_unidirectional,worst,1934.6589,572.27011
Semi-detached,1,H3,safe_unidirectional,best,1725.789012,499.86993
Semi-detached,1,H3,hybrid_bidirectional,worst,1305.405365,208.919509
Semi-detached,1,H3,hybrid_bidirectional,best,809.9213,119.617649
Semi-detached,1,H1,safe_unidirectional,worst,2844.026347,655.465144
Semi-detached,1,H1,safe_unidirectional,best,2624.914003,581.339632
Semi-detached,1,H1,hybrid_bidirectional,worst,2702.386832,337.95608
Semi-detached,1,H1,hybrid_bidirectional,best,2365.298186,272.152666
Semi-detached,1,H2,safe_unidirectional,worst,2318.695387,618.691977
Semi-detached,1,H2,safe_unidirectional,best,2099.327971,544.54861
Semi-detached,1,H2,hybrid_bidirectional,worst,1836.182257,207.735836
Semi-detached,1,H2,hybrid_bidirectional,best,1393.828108,150.196765
Semi-detached,1,H3,safe_unidirectional,worst,1962.24694,593.740585
Semi-detached,1,H3,safe_unidirectional,best,1748.72481,520.006389
Semi-detached,1,H3,hybrid_bidirectional,worst,1278.79298,220.25184
Semi-detached,1,H3,hybrid_bidirectional,best,823.410848,131.626624
Semi-detached,1,H1,safe_unidirectional,worst,2832.459279,643.836986
Semi-detached,1,H1,safe_unidirectional,best,2611.292944,568.74165
Semi-detached,1,H1,hybrid_bidirectional,worst,2701.868111,339.512949
Semi-detached,1,H1,hybrid_bidirectional,best,2337.145536,271.841246
Semi-detached,1,H2,safe_unidirectional,worst,2309.966259,607.262475
Semi-detached,1,H2,safe_unidirectional,best,2091.175136,532.333404
Semi-detached,1,H2,hybrid_bidirectional,worst,1846.079992,205.908784
Semi-detached,1,H2,hybrid_bidirectional,best,1406.453176,147.631801
Semi-detached,1,H3,safe_unidirectional,worst,1952.053412,582.208575
Semi-detached,1,H3,safe_unidirectional,best,1736.231652,507.48736
Semi-detached,1,H3,hybrid_bidirectional,worst,1277.653237,215.398118
Semi-detached,1,H3,hybrid_bidirectional,best,773.969125,114.842373
Semi-detached,1,H1,safe_unidirectional,worst,2872.129263,653.991519
Semi-detached,1,H1,safe_unidirectional,best,2649.549204,577.564507
Semi-detached,1,H1,hybrid_bidirectional,worst,2740.43583,336.553837
Semi-detached,1,H1,hybrid_bidirectional,best,2373.001749,271.004919
Semi-detached,1,H2,safe_unidirectional,worst,2351.380888,617.539133
Semi-detached,1,H2,safe_unidirectional,best,2126.018462,540.917355
Semi-detached,1,H2,hybrid_bidirectional,worst,1867.178376,214.579794
Semi-detached,1,H2,hybrid_bidirectional,best,1401.897317,156.963194
Semi-detached,1,H3,safe_unidirectional,worst,1994.99922,592.592416
Semi-detached,1,H3,safe_unidirectional,best,1774.932827,516.34136
Semi-detached,1,H3,hybrid_bidirectional,worst,1335.092075,213.558731
Semi-detached,1,H3,hybrid_bidirectional,best,856.997924,125.834995
Semi-detached,1,H1,safe_unidirectional,worst,2859.537647,657.191986
Semi-detached,1,H1,safe_unidirectional,best,2664.258143,590.976407
Semi-detached,1,H1,hybrid_bidirectional,worst,2719.78737,349.696054
Semi-detached,1,H1,hybrid_bidirectional,best,2401.363167,288.121903
Semi-detached,1,H2,safe_unidirectional,worst,2334.066379,620.408997
Semi-detached,1,H2,safe_unidirectional,best,2139.580998,554.249006
Semi-detached,1,H2,hybrid_bidirectional,worst,1861.759434,204.514421
Semi-detached,1,H2,hybrid_bidirectional,best,1479.992931,157.32264
Semi-detached,1,H3,safe_unidirectional,worst,1978.524748,595.521083
Semi-detached,1,H3,safe_unidirectional,best,1787.404952,529.596683
Semi-detached,1,H3,hybrid_bidirectional,worst,1323.195946,224.587529
Semi-detached,1,H3,hybrid_bidirectional,best,880.945793,143.003483
Semi-detached,1,H1,safe_unidirectional,worst,2827.189963,641.094159
Semi-detached,1,H1,safe_unidirectional,best,2643.884756,579.21435
Semi-detached,1,H1,hybrid_bidirectional,worst,2706.507863,335.286899
Semi-detached,1,H1,hybrid_bidirectional,best,2392.574331,277.169349
Semi-detached,1,H2,safe_unidirectional,worst,2305.797944,604.596717
Semi-detached,1,H2,safe_unidirectional,best,2123.530838,542.789575
Semi-detached,1,H2,hybrid_bidirectional,worst,1831.725189,209.738113
Semi-detached,1,H2,hybrid_bidirectional,best,1422.510723,159.004233
Semi-detached,1,H3,safe_unidirectional,worst,1947.048504,579.484256
Semi-detached,1,H3,safe_unidirectional,best,1768.618012,517.945677
Semi-detached,1,H3,hybrid_bidirectional,worst,1275.114992,216.346907
Semi-detached,1,H3,hybrid_bidirectional,best,844.716896,145.09685
Semi-detached,1,H1,safe_unidirectional,worst,2768.102127,627.074217
Semi-detached,1,H1,safe_unidirectional,best,2559.926524,556.301409
